X,Y,Z
-3358.1621151207855,-357.9973758847089,0.0
-3358.2427729208453,-357.92573324257364,0.0
-3358.053066030725,-358.0754368844151,0.0
-3358.000522710977,-358.12060561174195,0.0
-3358.279794870144,-357.82525183456227,0.0
-3357.2362368013073,-356.55679874454177,0.0
-3357.226390427967,-356.5550679614571,0.0
-3357.2167138612213,-356.5525558440129,0.0
-3357.2072689980746,-356.5492784611878,0.0
-3357.1981162534194,-356.54525677704754,0.0
-3357.1893141735873,-356.5405165166463,0.0
-3357.180919061851,-356.535088001474,0.0
-3357.172984618276,-356.5290059555022,0.0
-3357.165561596225,-356.5223092830698,0.0
-3357.158697477706,-356.51504082002657,0.0
-3357.1524361696543,-356.50724705973283,0.0
-3357.146817723073,-356.49897785565616,0.0
-3357.1418780768477,-356.4902861024837,0.0
-3357.137648827856,-356.4812273977746,0.0
-3357.356046050455,-356.56220861025946,0.0
-3357.3460464260083,-356.5622905533667,0.0
-3357.3360464783127,-356.56227474751574,0.0
-3357.3260471628664,-356.56216119421657,0.0
-3357.3160494351087,-356.56194990431896,0.0
-3357.3060542503254,-356.56164089801234,0.0
-3357.2960625635615,-356.5612342048221,0.0
-3357.286075329526,-356.56072986360755,0.0
-3357.2760935025026,-356.56012792255945,0.0
-3357.26611803626,-356.5594284391932,0.0
-3357.256149883957,-356.5586314803444,0.0
-3357.4221621720576,-356.55836147138234,0.0
-3357.4122020441587,-356.55925300009056,0.0
-3357.4022326254058,-356.5600338079567,0.0
-3357.392255146578,-356.5607037985846,0.0
-3357.3822708394505,-356.56126288926106,0.0
-3357.3722809366413,-356.5617110109625,0.0
-3357.4221621720576,-356.55836147138234,0.0
-3357.4122020441587,-356.55925300009056,0.0
-3357.4022326254058,-356.5600338079567,0.0
-3357.392255146578,-356.5607037985846,0.0
-3357.3822708394505,-356.56126288926106,0.0
-3357.3722809366413,-356.5617110109625,0.0
-3357.4413806614143,-356.5563409077929,0.0
-3357.451309919898,-356.55515328019453,0.0
-3357.461218799191,-356.55380796303695,0.0
-3357.4710975860776,-356.55225591022884,0.0
-3357.480960780561,-356.55060739245533,0.0
-3357.490815504165,-356.5489083050157,0.0
-3357.500664648904,-356.5471762918755,0.0
-3357.510509750188,-356.5454202738138,0.0
-3357.520349725115,-356.5436362118046,0.0
-3357.530178687403,-356.5417953942387,0.0
-3357.540014482538,-356.5399911746201,0.0
-3357.549882464028,-356.5383754097001,0.0
-3357.5597907154256,-356.5370307958854,0.0
-3357.5738572249466,-356.5354897982887,0.0
-3357.5838121854285,-356.5345423166425,0.0
-3357.593777110695,-356.5337061204314,0.0
-3357.603750756737,-356.53298131404614,0.0
-3357.6137318784577,-356.5323679879702,0.0
-3357.623719229825,-356.53186621877023,0.0
-3357.6337115640317,-356.5314760690867,0.0
-3357.6437076336465,-356.5311975876252,0.0
-3357.653706190773,-356.53103080915145,0.0
-3357.6637059872037,-356.5309757544854,0.0
-3357.6816160446756,-356.53185865359535,0.0
-3357.6915414561977,-356.5330723447339,0.0
-3357.701406274988,-356.5347055826929,0.0
-3357.7111781896347,-356.53682331620263,0.0
-3357.7208099413624,-356.53950600181554,0.0
-3357.7302304159703,-356.54285338370454,0.0
-3357.739331404678,-356.54698823251215,0.0
-3357.7479450372102,-356.55205659952327,0.0
-3357.7558104488153,-356.55821684223986,0.0
-3357.762533577881,-356.5655993945515,0.0
-3357.832997139366,-356.74264900843,0.0
-3357.8293525721892,-356.7333368051853,0.0
-3357.825710931235,-356.72402345721883,0.0
-3357.822072216863,-356.7147089654512,0.0
-3357.818436429432,-356.7053933308008,0.0
-3357.8148035693016,-356.6960765541886,0.0
-3357.8111736368296,-356.6867586365333,0.0
-3357.8075466323753,-356.6774395787557,0.0
-3357.803922556296,-356.6681193817755,0.0
-3357.80030140895,-356.6587980465129,0.0
-3357.7966831906947,-356.6494755738883,0.0
-3357.7930679018873,-356.64015196482217,0.0
-3357.789455542885,-356.6308272202353,0.0
-3357.785846114044,-356.6215013410477,0.0
-3357.782239615721,-356.61217432818086,0.0
-3357.778636048272,-356.6028461825548,0.0
-3357.7750354120526,-356.593516905091,0.0
-3357.771437707419,-356.58418649671097,0.0
-3357.24597719126,-356.55782046052656,0.0
-3357.3620960833587,-356.5621908367909,0.0
-3357.5637006652196,-356.5366317854576,0.0
-3357.6714396695697,-356.5310950152652,0.0
-3357.4312274073877,-356.5575138274482,0.0
-3357.3620960833587,-356.5621908367909,0.0
-3357.768317230662,-356.5767225973035,0.0
-3357.5223257795087,-357.28733478856805,0.0
-3357.5162732952044,-357.29529180508115,0.0
-3357.5108760510625,-357.3037070551497,0.0
-3357.506168571026,-357.31252670989096,0.0
-3357.5021809669033,-357.321694353612,0.0
-3357.4989387457517,-357.3311513446793,0.0
-3357.4964626467226,-357.3408371906226,0.0
-3357.4947685084,-357.3506899350824,0.0
-3357.4938671674877,-357.3606465541172,0.0
-3357.4937643894914,-357.3706433593435,0.0
-3357.494460831839,-357.38061640532214,0.0
-3357.4959520396774,-357.3905018985937,0.0
-3357.498228474365,-357.40023660573706,0.0
-3357.5012755744874,-357.40975825784534,0.0
-3357.6065992395725,-357.20200304326045,0.0
-3357.599203265854,-357.2087334798363,0.0
-3357.5918734346324,-357.21553588955675,0.0
-3357.5846104462753,-357.2224096224484,0.0
-3357.5774149947647,-357.2293540217239,0.0
-3357.570287767628,-357.2363684238429,0.0
-3357.563229445875,-357.24345215857653,0.0
-3357.556240703932,-357.2506045490716,0.0
-3357.5493222095743,-357.2578249119135,0.0
-3357.542474623868,-357.26511255719436,0.0
-3357.5356986011025,-357.27246678857637,0.0
-3357.6577449919637,-357.15992865644796,0.0
-3357.6498282342395,-357.16603798688055,0.0
-3357.641979845251,-357.1722349023619,0.0
-3357.634200793926,-357.1785186378496,0.0
-3357.6264920406306,-357.18488841758096,0.0
-3357.6188545370537,-357.1913434551729,0.0
-3357.6577449919637,-357.15992865644796,0.0
-3357.6498282342395,-357.16603798688055,0.0
-3357.641979845251,-357.1722349023619,0.0
-3357.634200793926,-357.1785186378496,0.0
-3357.6264920406306,-357.18488841758096,0.0
-3357.6188545370537,-357.1913434551729,0.0
-3357.6732246552283,-357.1483608979963,0.0
-3357.6813198290415,-357.1424898849424,0.0
-3357.6895071278004,-357.13674846472327,0.0
-3357.697812727848,-357.13117923622013,0.0
-3357.706172389973,-357.125691407376,0.0
-3357.7145601750267,-357.1202464521577,0.0
-3357.722966224183,-357.1148294549086,0.0
-3357.731385606564,-357.1094328245671,0.0
-3357.7398202700933,-357.104060261402,0.0
-3357.748285391488,-357.0987368387489,0.0
-3357.756730675514,-357.09338191091655,0.0
-3357.7650716096427,-357.08786678872184,0.0
-3357.773257969859,-357.0821252785999,0.0
-3357.7846301034706,-357.07370411829964,0.0
-3357.7925810647603,-357.0676393698094,0.0
-3357.8004637686126,-357.06148616417,0.0
-3357.8082772309613,-357.05524526953843,0.0
-3357.8160204763826,-357.048917465021,0.0
-3357.8236925382203,-357.0425035405724,0.0
-3357.8312924587035,-357.0360042968997,0.0
-3357.8388192890675,-357.0294205453593,0.0
-3357.8462720896723,-357.0227531078594,0.0
-3357.8536499301194,-357.0160028167542,0.0
-3357.866197429592,-357.0031922770908,0.0
-3357.8726590817,-356.9955611636666,0.0
-3357.878791347438,-356.9876632251431,0.0
-3357.88452640262,-356.9794727274085,0.0
-3357.889774919674,-356.9709627031912,0.0
-3357.894416961788,-356.9621082267891,0.0
-3357.8982897255773,-356.9528926600267,0.0
-3357.901170803005,-356.9433227905179,0.0
-3357.902761165518,-356.9334595234565,0.0
-3357.902682972524,-356.9234747135472,0.0
-3357.83417586705,-356.7456589218658,0.0
-3357.837824305758,-356.75496960896027,0.0
-3357.841475669853,-356.7642791491978,0.0
-3357.845129958973,-356.77358754165806,0.0
-3357.8487871727575,-356.782894785424,0.0
-3357.8524473108455,-356.79220087957486,0.0
-3357.8561103728766,-356.80150582319357,0.0
-3357.8597763584876,-356.8108096153596,0.0
-3357.8634452673173,-356.82011225515595,0.0
-3357.8671170990033,-356.8294137416629,0.0
-3357.8707918531836,-356.83871407396316,0.0
-3357.874469529495,-356.84801325113847,0.0
-3357.878150127574,-356.8573112722689,0.0
-3357.8818336470576,-356.86660813643874,0.0
-3357.8855200875823,-356.87590384272886,0.0
-3357.8892094487837,-356.8851983902221,0.0
-3357.892901730298,-356.8944917780004,0.0
-3357.8965969317605,-356.90378400514584,0.0
-3357.5287819819346,-357.2799702417242,0.0
-3357.6110523982975,-357.19790760782536,0.0
-3357.7763990705344,-357.0797629908824,0.0
-3357.8592459312904,-357.0106634500346,0.0
-3357.6649750431097,-357.15439481941917,0.0
-3357.6110523982975,-357.19790760782536,0.0
-3357.8993749303672,-356.91138202418375,0.0
-3356.895770365443,-355.6110879951733,0.0
-3356.885982582083,-355.60905182844436,0.0
-3356.8763888225703,-355.6062399862627,0.0
-3356.8670504542256,-355.60267045482277,0.0
-3356.8580272107383,-355.59836606694415,0.0
-3356.8493768100734,-355.5933543560203,0.0
-3356.8411545852755,-355.5876673798982,0.0
-3356.8334131305237,-355.5813415158174,0.0
-3356.82620196471,-355.57441722772063,0.0
-3356.8195672146867,-355.56693880742114,0.0
-3356.813551320212,-355.5589540912892,0.0
-3356.8081927624808,-355.55051415425817,0.0
-3356.803525817976,-355.54167298312336,0.0
-3356.7995803392164,-355.532487131209,0.0
-3357.015353414656,-355.6202212951903,0.0
-3357.0053560787856,-355.6199922117172,0.0
-3356.9953614598016,-355.6196654165157,0.0
-3356.9853705126934,-355.61924094081115,0.0
-3356.9753841921,-355.6187188251619,0.0
-3356.9654034522187,-355.618099119457,0.0
-3356.9554292467124,-355.6173818829092,0.0
-3356.945462528621,-355.6165671840505,0.0
-3356.9355042502684,-355.6156551007263,0.0
-3356.9255553631715,-355.61464572008634,0.0
-3356.9156168179506,-355.613539138577,0.0
-3357.0815572002093,-355.618432219518,0.0
-3357.0715741637805,-355.6190135583722,0.0
-3357.061585284395,-355.6194839409976,0.0
-3357.0515917952343,-355.6198433093218,0.0
-3357.04159493005,-355.6200916189797,0.0
-3357.03159592301,-355.62022883931525,0.0
-3357.0815572002093,-355.618432219518,0.0
-3357.0715741637805,-355.6190135583722,0.0
-3357.061585284395,-355.6194839409976,0.0
-3357.0515917952343,-355.6198433093218,0.0
-3357.04159493005,-355.6200916189797,0.0
-3357.03159592301,-355.62022883931525,0.0
-3357.100829232492,-355.617010325683,0.0
-3357.1107906230723,-355.6161320711324,0.0
-3357.120736548443,-355.61509556950983,0.0
-3357.1306588254142,-355.6138514963687,0.0
-3357.140568517571,-355.61251052000244,0.0
-3357.1504713156564,-355.6111187349882,0.0
-3357.16036956156,-355.6096938666983,0.0
-3357.1702645125138,-355.6082448793477,0.0
-3357.1801552117536,-355.6067677021858,0.0
-3357.190036668771,-355.60523345442937,0.0
-3357.1999238171393,-355.6037359994178,0.0
-3357.2098372753785,-355.6024279089371,0.0
-3357.219782551284,-355.6013920907897,0.0
-3357.233890181398,-355.6002893051095,0.0
-3357.2438697930384,-355.5996518796769,0.0
-3357.2538559036807,-355.59912599575205,0.0
-3357.2638472666727,-355.5987117189867,0.0
-3357.273842634704,-355.59840910109824,0.0
-3357.283840759966,-355.5982181798649,0.0
-3357.293840394305,-355.59813897912125,0.0
-3357.303840289379,-355.5981715087544,0.0
-3357.313839196814,-355.5983157647039,0.0
-3357.3238358683584,-355.59857172896045,0.0
-3357.3417098043774,-355.6000112013171,0.0
-3357.351592669175,-355.6015329843031,0.0
-3357.3614019227025,-355.60347222674164,0.0
-3357.3711032492806,-355.60589284106584,0.0
-3357.3806469108063,-355.6088737751683,0.0
-3357.389958725448,-355.61251251333226,0.0
-3357.398926718618,-355.61692840153563,0.0
-3357.4073785590676,-355.62226219967323,0.0
-3357.415048583334,-355.62866407578895,0.0
-3357.4215388639427,-355.6362521454173,0.0
-3357.4864621223487,-355.8154075243196,0.0
-3357.483108926352,-355.80598648001524,0.0
-3357.479758690763,-355.796564382548,0.0
-3357.476411415913,-355.7871412328492,0.0
-3357.473067102131,-355.7777170318479,0.0
-3357.4697257497487,-355.7682917804758,0.0
-3357.4663873590953,-355.75886547966235,0.0
-3357.4630519305006,-355.749438130339,0.0
-3357.4597194642934,-355.74000973343624,0.0
-3357.4563899608033,-355.73058028988487,0.0
-3357.453063420359,-355.721149800616,0.0
-3357.4497398432886,-355.71171826656064,0.0
-3357.4464192299206,-355.7022856886504,0.0
-3357.4431015805826,-355.69285206781586,0.0
-3357.4397868956025,-355.6834174049892,0.0
-3357.436475175307,-355.673981701101,0.0
-3357.433166420023,-355.6645449570835,0.0
-3357.4298606300786,-355.65510717386854,0.0
-3356.90547426857,-355.61241214172196,0.0
-3357.0214010738046,-355.62039168550905,0.0
-3357.2237030189353,-355.6011148722704,0.0
-3357.331562100812,-355.59893144850815,0.0
-3357.090644412134,-355.61786691317445,0.0
-3357.0214010738046,-355.62039168550905,0.0
-3357.426973788995,-355.64754983848405,0.0
-3357.159001386987,-356.3501679937977,0.0
-3357.152704368259,-356.35793292993276,0.0
-3357.1470480217413,-356.3661762558464,0.0
-3357.142068528749,-356.37484524238374,0.0
-3357.1377977410434,-356.38388443761414,0.0
-3357.134262977092,-356.39323602153615,0.0
-3357.1314868473214,-356.4028401759255,0.0
-3357.129487109488,-356.41263546696985,0.0
-3357.128276555089,-356.4225592382334,0.0
-3357.1278629275425,-356.4325480114465,0.0
-3357.128248872653,-356.44253789254725,0.0
-3357.129431921688,-356.4524649803891,0.0
-3357.131404507172,-356.4622657754875,0.0
-3357.1341540112894,-356.47187758619816,0.0
-3357.245887888012,-356.2674984179674,0.0
-3357.2382861762067,-356.27399558514793,0.0
-3357.230748336549,-356.28056674768084,0.0
-3357.2232750892813,-356.2872112776886,0.0
-3357.215867148477,-356.29392854028424,0.0
-3357.2085252219667,-356.30071789363046,0.0
-3357.2012500112746,-356.3075786890018,0.0
-3357.19404221155,-356.314510270847,0.0
-3357.186902511501,-356.3215119768499,0.0
-3357.179831593329,-356.32858313799534,0.0
-3357.172830132662,-356.3357230786306,0.0
-3357.2983174079322,-356.2270350091359,0.0
-3357.290214480349,-356.23289517430237,0.0
-3357.282177164547,-356.2388450084093,0.0
-3357.274206452779,-356.24488377691813,0.0
-3357.2663033290714,-356.25101073430847,0.0
-3357.2584687691106,-356.2572251241751,0.0
-3357.2983174079322,-356.2270350091359,0.0
-3357.290214480349,-356.23289517430237,0.0
-3357.282177164547,-356.2388450084093,0.0
-3357.274206452779,-356.24488377691813,0.0
-3357.2663033290714,-356.25101073430847,0.0
-3357.2584687691106,-356.2572251241751,0.0
-3357.314149339104,-356.2159542616094,0.0
-3357.3224231848358,-356.2103378472591,0.0
-3357.3307850806314,-356.2048538281303,0.0
-3357.3392598653527,-356.19954559657924,0.0
-3357.3477861544816,-356.19432040663577,0.0
-3357.356339219573,-356.18913894419865,0.0
-3357.3649096704426,-356.18398599421806,0.0
-3357.3734928146796,-356.1788538159546,0.0
-3357.3820904841878,-356.1737461684676,0.0
-3357.3907170685648,-356.1686885849577,0.0
-3357.399324804975,-356.16359889456885,0.0
-3357.407833223987,-356.15834584203895,0.0
-3357.41619418449,-356.15286170386236,0.0
-3357.4278227141244,-356.1447982888155,0.0
-3357.435958442236,-356.13898374775255,0.0
-3357.444028696933,-356.1330786695318,0.0
-3357.4520324707346,-356.1270837913343,0.0
-3357.4599687644604,-356.1209998615542,0.0
-3357.467836587353,-356.1148276397009,0.0
-3357.475634957203,-356.1085678963077,0.0
-3357.483362900472,-356.10222141283214,0.0
-3357.491019452413,-356.0957889815622,0.0
-3357.498603657192,-356.08927140551407,0.0
-3357.511543493236,-356.07685728804097,0.0
-3357.5182393463047,-356.0694308224121,0.0
-3357.524614270558,-356.0617274168811,0.0
-3357.5306012749434,-356.0537192404616,0.0
-3357.5361119137774,-356.04537656085125,0.0
-3357.5410270834504,-356.0366707343865,0.0
-3357.5451845767725,-356.0275800677774,0.0
-3357.548361882195,-356.0181044284952,0.0
-3357.550258221669,-356.00829539252584,0.0
-3357.550490592711,-355.99831298065453,0.0
-3357.4875466719677,-355.8184526400756,0.0
-3357.4909037847756,-355.8278722893671,0.0
-3357.4942638572215,-355.8372908833357,0.0
-3357.4976268889736,-355.84670842105,0.0
-3357.5009928797,-355.85612490158223,0.0
-3357.5043618290683,-355.865540324001,0.0
-3357.507733736746,-355.87495468737836,0.0
-3357.5111086024,-355.884367990783,0.0
-3357.514486425697,-355.89378023328703,0.0
-3357.517867206304,-355.90319141396,0.0
-3357.521250943887,-355.9126015318737,0.0
-3357.524637638112,-355.9220105860991,0.0
-3357.528027288644,-355.9314185757053,0.0
-3357.5314198951487,-355.940825499766,0.0
-3357.5348154572916,-355.95023135735096,0.0
-3357.5382139747367,-355.95963614753225,0.0
-3357.541615447149,-355.96903986938077,0.0
-3357.545019874193,-355.978442521968,0.0
-3357.1656835028257,-356.3430077963218,0.0
-3357.250466260143,-356.26354345618995,0.0
-3357.4194072325818,-356.15059824662364,0.0
-3357.5043630050477,-356.0841086564064,0.0
-3357.305716063344,-356.22172870251694,0.0
-3357.250466260143,-356.26354345618995,0.0
-3357.5475602316865,-355.9861232610836,0.0
-3356.5848800932745,-354.6552462435781,0.0
-3356.5751603689437,-354.65290666306464,0.0
-3356.5656586980067,-354.6497978164214,0.0
-3356.5564358587326,-354.64593958965764,0.0
-3356.547550845818,-354.64135666225803,0.0
-3356.5390604930244,-354.63607834931827,0.0
-3356.5310191096364,-354.6301384140284,0.0
-3356.523478133065,-354.62357485170355,0.0
-3356.516485799826,-354.61642964674394,0.0
-3356.51008683699,-354.60874850407686,0.0
-3356.504322176082,-354.6005805568039,0.0
-3356.4992286912593,-354.59197805191246,0.0
-3356.494838963443,-354.58299601607735,0.0
-3356.4911810719104,-354.5736919036762,0.0
-3356.7041212536765,-354.6680941420165,0.0
-3356.694135878159,-354.6675542535865,0.0
-3356.684156257035,-354.6669167851878,0.0
-3356.6741833438605,-354.66618179773064,0.0
-3356.6642180915524,-354.66534936144296,0.0
-3356.654261452293,-354.66441955586504,0.0
-3356.644314377445,-354.6633924698398,0.0
-3356.6343778174537,-354.66226820150536,0.0
-3356.6244527217623,-354.66104685828685,0.0
-3356.614540038717,-354.6597285568837,0.0
-3356.6046407154795,-354.65831342325987,0.0
-3356.770348655293,-354.66836486036425,0.0
-3356.760352368278,-354.66863544695656,0.0
-3356.7503536918553,-354.66879494927645,0.0
-3356.7403538604167,-354.66884334763137,0.0
-3356.730354108497,-354.66878063604713,0.0
-3356.720355670621,-354.66860682226496,0.0
-3356.770348655293,-354.66836486036425,0.0
-3356.760352368278,-354.66863544695656,0.0
-3356.7503536918553,-354.66879494927645,0.0
-3356.7403538604167,-354.66884334763137,0.0
-3356.730354108497,-354.66878063604713,0.0
-3356.720355670621,-354.66860682226496,0.0
-3356.789655586055,-354.6675430118741,0.0
-3356.7996394717297,-354.6669749800259,0.0
-3356.809612821138,-354.66624829668666,0.0
-3356.8195689890317,-354.66531340677295,0.0
-3356.8295155918754,-354.6642812691219,0.0
-3356.839456884124,-354.6631981329953,0.0
-3356.849394655278,-354.6620817880237,0.0
-3356.859329883176,-354.6609412331858,0.0
-3356.8692617381157,-354.65977236994473,0.0
-3356.8791861301916,-354.6585461762834,0.0
-3356.889115066616,-354.6573569345698,0.0
-3356.899064410973,-354.6563577840215,0.0
-3356.9090370899744,-354.6556317636286,0.0
-3356.9231721924607,-354.65496825673887,0.0
-3356.9331668006294,-354.65464150418774,0.0
-3356.943164435731,-354.65442644130786,0.0
-3356.9531638496737,-354.65432309494844,0.0
-3356.9631637941434,-354.6543314780107,0.0
-3356.9731630207593,-354.65445158944794,0.0
-3356.98316028123,-354.6546834142658,0.0
-3356.9931543275106,-354.6550269235233,0.0
-3357.003143911957,-354.6554820743377,0.0
-3357.0131277874816,-354.65604880988803,0.0
-3357.030948310169,-354.65804346289485,0.0
-3357.0407790672084,-354.6598718655015,0.0
-3357.0505232656537,-354.6621152363278,0.0
-3357.060144618756,-354.6648363896784,0.0
-3357.0695909572037,-354.6681126884093,0.0
-3357.0787851033,-354.6720392626039,0.0
-3357.0876114249777,-354.6767319181164,0.0
-3357.095893296735,-354.68232598727536,0.0
-3357.1033605134094,-354.6889633033885,0.0
-3357.1096116666345,-354.6967495493662,0.0
-3357.1689318129015,-354.87783737203375,0.0
-3357.1658732320857,-354.8683166009217,0.0
-3357.1628176429986,-354.85879486922454,0.0
-3357.159765045942,-354.8492721778833,0.0
-3357.1567154412173,-354.83974852783683,0.0
-3357.153668829126,-354.83022392002687,0.0
-3357.150625209968,-354.8206983553925,0.0
-3357.1475845840446,-354.81117183487504,0.0
-3357.1445469516557,-354.80164435941475,0.0
-3357.1415123131014,-354.7921159299523,0.0
-3357.1384806686806,-354.78258654742837,0.0
-3357.1354520186937,-354.7730562127839,0.0
-3357.132426363439,-354.7635249269603,0.0
-3357.1294037032153,-354.7539926908977,0.0
-3357.1263840383212,-354.74445950553815,0.0
-3357.123367369055,-354.734925371822,0.0
-3357.120353695714,-354.725390290691,0.0
-3357.117343018597,-354.71585426308695,0.0
-3356.594538121676,-354.6568715396644,0.0
-3356.7101606883493,-354.66845253128105,0.0
-3356.912964282684,-354.6554766052088,0.0
-3357.020839095391,-354.65664864019817,0.0
-3356.7794490525225,-354.6680824385087,0.0
-3356.7101606883493,-354.66845253128105,0.0
-3357.114692606019,-354.70821080295934,0.0
-3356.8249984991485,-355.40215518463475,0.0
-3356.8184630379556,-355.40972052831756,0.0
-3356.8125530612124,-355.4177839551908,0.0
-3356.8073063726015,-355.4262938868396,0.0
-3356.8027565330253,-355.43519588874176,0.0
-3356.7989326459297,-355.444433018465,0.0
-3356.795859171143,-355.4539461899013,0.0
-3356.793555768416,-355.4636745512187,0.0
-3356.792037171664,-355.4735558741033,0.0
-3356.791313094726,-355.4835269518102,0.0
-3356.791388169221,-355.49352400346834,0.0
-3356.79226191493,-355.503483082064,0.0
-3356.793928742862,-355.51334048348116,0.0
-3356.796377991006,-355.52303315398814,0.0
-3356.914413984057,-355.3222277557571,0.0
-3356.9066138883295,-355.32848536795274,0.0
-3356.8988753326084,-355.3348189261228,0.0
-3356.891199056315,-355.341227825093,0.0
-3356.883585792921,-355.34771145249107,0.0
-3356.8760362698763,-355.3542691888035,0.0
-3356.8685512085417,-355.36090040743613,0.0
-3356.8611313241167,-355.36760447477377,0.0
-3356.853777325575,-355.3743807502393,0.0
-3356.846489915593,-355.3812285863576,0.0
-3356.839269790487,-355.3881473288148,0.0
-3356.9680765493313,-355.2834144706414,0.0
-3356.959795290948,-355.2890198012104,0.0
-3356.951576823917,-355.2947167978628,0.0
-3356.943422162854,-355.30050475727415,0.0
-3356.9353323144965,-355.3063829648879,0.0
-3356.927308277582,-355.3123506950084,0.0
-3356.9680765493313,-355.2834144706414,0.0
-3356.959795290948,-355.2890198012104,0.0
-3356.951576823917,-355.2947167978628,0.0
-3356.943422162854,-355.30050475727415,0.0
-3356.9353323144965,-355.3063829648879,0.0
-3356.927308277582,-355.3123506950084,0.0
-3356.9842454320396,-355.2728314539476,0.0
-3356.9926899452785,-355.2674750718191,0.0
-3357.0012183485164,-355.26225375921507,0.0
-3357.0098541191046,-355.25721165998715,0.0
-3357.018538786604,-355.2522541639782,0.0
-3357.0272488571945,-355.2473412070525,0.0
-3357.0359754184196,-355.2424572894867,0.0
-3357.044714020875,-355.2375945283524,0.0
-3357.0534663786716,-355.2327567378625,0.0
-3357.0622460803675,-355.22796988638123,0.0
-3357.0710079417336,-355.22315035738256,0.0
-3357.079675614282,-355.21816445650666,0.0
-3357.088203086383,-355.2129429958249,0.0
-3357.100076762189,-355.20524512686467,0.0
-3357.108389386331,-355.19968641842195,0.0
-3357.1166393844223,-355.19403518040167,0.0
-3357.1248257265433,-355.1882921182958,0.0
-3357.1329473907213,-355.18245794906204,0.0
-3357.1410033630577,-355.17653340103004,0.0
-3357.148992637856,-355.17051921381386,0.0
-3357.1569142177436,-355.16441613821604,0.0
-3357.1647671138016,-355.1582249361378,0.0
-3357.172550345684,-355.1519463804807,0.0
-3357.1858699998434,-355.1399406950548,0.0
-3357.1927935760677,-355.13272606184705,0.0
-3357.1994049915083,-355.12522464185605,0.0
-3357.2056381530574,-355.11740653414506,0.0
-3357.211405582485,-355.10923927014534,0.0
-3357.2165891246073,-355.1006905159429,0.0
-3357.2210273253554,-355.0917335441199,0.0
-3357.224497784936,-355.0823613021332,0.0
-3357.2266982667843,-355.0726159868647,0.0
-3357.227240977059,-355.06264563037024,0.0
-3357.1699211352247,-354.88091474415717,0.0
-3357.172983674342,-354.8904342427435,0.0
-3357.176049204486,-354.8999527785616,0.0
-3357.179117725354,-354.9094703506704,0.0
-3357.182189236644,-354.91898695813234,0.0
-3357.185263738051,-354.9285026000059,0.0
-3357.188341229273,-354.93801727535333,0.0
-3357.191421710005,-354.94753098323343,0.0
-3357.1945051799444,-354.9570437227084,0.0
-3357.1975916387846,-354.96655549283787,0.0
-3357.200681086223,-354.9760662926837,0.0
-3357.2037735219533,-354.9855761213069,0.0
-3357.20686894567,-354.9950849777666,0.0
-3357.2099673570688,-355.0045928611266,0.0
-3357.2130687558424,-355.01409977044665,0.0
-3357.2161731416854,-355.02360570478885,0.0
-3357.219280514291,-355.0331106632142,0.0
-3357.222390873352,-355.04261464478395,0.0
-3356.831900063885,-355.3952062635554,0.0
-3356.919113140315,-355.31841709380745,0.0
-3357.0914849734745,-355.2107805588136,0.0
-3357.1784674684272,-355.14696524361125,0.0
-3356.9756366512875,-355.27834082794124,0.0
-3356.919113140315,-355.31841709380745,0.0
-3357.2246911321017,-355.0503706733582,0.0
-3356.303866751063,-353.69019820491866,0.0
-3356.294224488967,-353.6875574740137,0.0
-3356.284824098859,-353.6841546305172,0.0
-3356.275725711156,-353.68001144101487,0.0
-3356.2669875244906,-353.67515440778044,0.0
-3356.258665433437,-353.66961459925164,0.0
-3356.2508126709777,-353.6634274512979,0.0
-3356.2434794679943,-353.6566325405515,0.0
-3356.236712731961,-353.6492733312534,0.0
-3356.2305557468953,-353.64139689722816,0.0
-3356.2250478964916,-353.63305362077574,0.0
-3356.220224412195,-353.62429687039173,0.0
-3356.216116147845,-353.61518265939594,0.0
-3356.212749382313,-353.6057692876359,0.0
-3356.4226506645327,-353.70674827226645,0.0
-3356.412686909574,-353.70589810118673,0.0
-3356.4027319409483,-353.7049505763003,0.0
-3356.392786709858,-353.70390578814346,0.0
-3356.3828521665723,-353.70276383654567,0.0
-3356.3729292603416,-353.7015248306215,0.0
-3356.3630189393034,-353.70018888875825,0.0
-3356.3531221503927,-353.6987561386051,0.0
-3356.3432398392515,-353.69722671706296,0.0
-3356.3333729501387,-353.69560077026813,0.0
-3356.3235224258397,-353.6938784535802,0.0
-3356.488837611479,-353.7090785227317,0.0
-3356.478837744639,-353.7090380952871,0.0
-3356.4688389442526,-353.70888656299326,0.0
-3356.458842444728,-353.70862394455656,0.0
-3356.4488494801867,-353.7082502723996,0.0
-3356.4388612843168,-353.7077655926534,0.0
-3356.488837611479,-353.7090785227317,0.0
-3356.478837744639,-353.7090380952871,0.0
-3356.4688389442526,-353.70888656299326,0.0
-3356.458842444728,-353.70862394455656,0.0
-3356.4488494801867,-353.7082502723996,0.0
-3356.4388612843168,-353.7077655926534,0.0
-3356.508160762511,-353.70885751467176,0.0
-3356.518157484516,-353.70860025506,0.0
-3356.5281486093904,-353.70818409302336,0.0
-3356.5381290362566,-353.7075592907827,0.0
-3356.5481029270913,-353.70683699037335,0.0
-3356.558073095945,-353.70606355099864,0.0
-3356.5680407781983,-353.7052568093371,0.0
-3356.578006671349,-353.70442579042486,0.0
-3356.5879700735604,-353.7035663719044,0.0
-3356.597927799486,-353.7026494186013,0.0
